image_id,Prediction_1,Prediction_2,Prediction_3,Prediction_4,Prediction_5
4355113541,field/cultivated,field/wild,farm,greenhouse/outdoor,barn
4369914263,kasbah,water_tower,mausoleum,mosque/outdoor,castle
4358509195,drugstore,pharmacy,pet_shop,ice_cream_parlor,bookstore
4361740783,bridge,airport_terminal,viaduct,hangar/outdoor,boat_deck
4382735286,forest/broadleaf,swamp,forest_path,picnic_area,rainforest
4420204979,underwater/ocean_deep,ice_floe,catacomb,hot_spring,grotto
4385234502,atrium/public,shopping_mall/indoor,airport_terminal,museum/indoor,office_building
4362082786,science_museum,beauty_salon,aquarium,waiting_room,childs_room
4362355398,jewelry_shop,biology_laboratory,beauty_salon,shoe_shop,chemistry_lab
4347129141,natural_history_museum,museum/indoor,art_gallery,science_museum,florist_shop/indoor
4379017961,ice_cream_parlor,coffee_shop,drugstore,candy_store,pharmacy
4382611638,atrium/public,hangar/indoor,elevator_shaft,escalator/indoor,airport_terminal
4316338343,hospital,mosque/outdoor,palace,hotel/outdoor,office_building
4342624692,bathroom,shower,jail_cell,corridor,locker_room
4374132379,childs_room,booth/indoor,beauty_salon,ice_cream_parlor,kindergarden_classroom
4370624390,clean_room,server_room,chemistry_lab,atrium/public,biology_laboratory
4316091511,ski_slope,snowfield,ice_floe,ice_shelf,igloo
4380608197,lagoon,ocean,beach,coast,wave
4363013735,ice_shelf,snowfield,pier,mountain_snowy,lake/natural
4358007772,hospital,pharmacy,airport_terminal,drugstore,atrium/public
4379518699,ice_shelf,ice_floe,iceberg,ocean,desert/sand
4386162360,underwater/ocean_deep,sandbox,ocean,beach,water_park
4359693435,ocean,beach,lake/natural,coast,marsh
4381318480,reception,living_room,ice_shelf,waiting_room,computer_room
4354880004,ice_floe,ice_shelf,snowfield,field/wild,orchard
4317553406,classroom,cafeteria,restaurant,dining_hall,banquet_hall
4368700815,office_building,bow_window/indoor,shower,skyscraper,hospital
4374866836,discotheque,stage/indoor,music_studio,arena/performance,ballroom
4365992597,runway,skyscraper,heliport,downtown,tower
4361778354,berth,bedroom,hotel_room,youth_hostel,dorm_room
4320537785,martial_arts_gym,bow_window/indoor,dorm_room,waiting_room,classroom
4373836401,conference_center,home_theater,art_gallery,conference_room,science_museum
4369394653,coffee_shop,bakery/shop,food_court,beauty_salon,gift_shop
4337845028,aquarium,natural_history_museum,iceberg,science_museum,arena/rodeo
4377372388,museum/indoor,gift_shop,science_museum,department_store,clothing_store
4334449523,glacier,canyon,ice_shelf,ski_slope,butte
4319055671,schoolhouse,chalet,residential_neighborhood,ski_resort,inn/outdoor
4368028020,ski_resort,ski_slope,snowfield,chalet,igloo
4334455996,beach,lagoon,islet,coast,ocean
4385743921,florist_shop/indoor,botanical_garden,vegetable_garden,fabric_store,gift_shop
4320256302,park,cemetery,plaza,mausoleum,campus
4329088709,aquarium,underwater/ocean_deep,sky,ice_floe,igloo
4379997511,greenhouse/indoor,glacier,ice_floe,wheat_field,trench
4319463697,burial_chamber,mausoleum,alcove,schoolhouse,cemetery
4360373443,watering_hole,beach,lake/natural,swimming_hole,ocean
4337996081,train_interior,bus_interior,airplane_cabin,engine_room,science_museum
4374385831,iceberg,sky,harbor,ice_floe,ocean
4362565533,windmill,sky,art_gallery,desert/sand,museum/indoor
4331535381,archive,museum/indoor,drugstore,pharmacy,booth/indoor
4324550557,pond,ice_floe,lake/natural,igloo,hot_spring
4381257225,airport_terminal,gymnasium/indoor,banquet_hall,ballroom,beauty_salon
4378559616,clothing_store,kennel/outdoor,pavilion,gazebo/exterior,campsite
4417634154,shower,dressing_room,glacier,clean_room,crevasse
4386322444,veterinarians_office,clean_room,pet_shop,chemistry_lab,natural_history_museum
4383777629,parking_lot,motel,gas_station,highway,ice_cream_parlor
4379962744,underwater/ocean_deep,ball_pit,aquarium,iceberg,ice_floe
4377148806,ice_floe,museum/indoor,childs_room,underwater/ocean_deep,ice_shelf
4383499698,amusement_arcade,repair_shop,auto_factory,auto_showroom,hardware_store
4368193271,medina,cliff,alley,desert/sand,sky
4384887455,mountain_snowy,ice_shelf,mountain,snowfield,glacier
4381177846,boat_deck,ice_floe,toyshop,ocean,ice_shelf
4372059165,ice_floe,ski_resort,beach_house,ice_shelf,chalet
4378681116,tower,cemetery,church/outdoor,elevator_shaft,construction_site
4374864837,elevator/door,playroom,elevator_lobby,science_museum,clean_room
364597251,kennel/outdoor,jail_cell,porch,hospital_room,corridor
4420207097,ice_shelf,volleyball_court/outdoor,ice_floe,ski_slope,snowfield
4366461917,childs_room,bookstore,gift_shop,toyshop,pet_shop
4363370480,art_studio,art_gallery,art_school,museum/indoor,archive
4341082070,gymnasium/indoor,martial_arts_gym,basketball_court/indoor,ice_skating_rink/indoor,entrance_hall
4377679272,ice_floe,igloo,shower,ice_shelf,iceberg
4365728259,tower,skyscraper,moat/water,castle,church/outdoor
4381317993,museum/indoor,clean_room,science_museum,art_gallery,natural_history_museum
4315931768,iceberg,ice_shelf,desert/sand,ice_floe,childs_room
4050025453,clean_room,museum/indoor,ice_cream_parlor,art_gallery,bakery/shop
4337565946,ski_resort,sky,ice_shelf,mountain_snowy,snowfield
4362160629,kindergarden_classroom,art_school,nursery,art_studio,playroom
4384242569,ice_floe,iceberg,clean_room,stadium/baseball,stadium/football
4378511592,shoe_shop,florist_shop/indoor,botanical_garden,aquarium,iceberg
4372138949,igloo,ball_pit,ice_shelf,ice_floe,iceberg
4377832240,clean_room,beauty_salon,shower,bathroom,hospital_room
4323061804,underwater/ocean_deep,ice_floe,beach,ocean,zen_garden
4317899889,igloo,glacier,ice_shelf,crevasse,ski_slope
4359125836,underwater/ocean_deep,aquarium,ice_floe,landfill,field/wild
4381144121,bus_station/indoor,parking_garage/outdoor,street,hospital,office_building
4419596097,museum/indoor,art_gallery,natural_history_museum,science_museum,toyshop
4386891331,clean_room,gift_shop,museum/indoor,drugstore,shower
4640155265,ice_floe,mountain_snowy,ice_shelf,iceberg,mountain
4350201888,ski_resort,parking_lot,building_facade,residential_neighborhood,hospital
4363648686,bedroom,nursery,childs_room,bedchamber,hotel_room
4379375514,ice_floe,igloo,ice_shelf,crevasse,iceberg
4370491446,corridor,balcony/interior,porch,arcade,elevator_lobby
4380494572,airplane_cabin,hangar/outdoor,airfield,auto_showroom,heliport
4382559331,beach,islet,coast,ocean,lagoon
4367840777,ice_floe,iceberg,ice_shelf,ocean,wave
4349977829,aquarium,discotheque,elevator/door,underwater/ocean_deep,shower
4324682225,yard,lawn,park,picnic_area,orchard
4370864708,corridor,burial_chamber,alley,medina,entrance_hall
4362284132,shower,dressing_room,beauty_salon,bathroom,art_gallery
4326286896,clean_room,museum/indoor,dressing_room,iceberg,art_gallery
4357764846,nursery,childs_room,playroom,bedroom,reception
4357841320,ice_floe,ice_shelf,igloo,crevasse,glacier
3974013638,crevasse,shower,ice_shelf,iceberg,clean_room
4341151234,shower,bathroom,jacuzzi/indoor,jail_cell,sauna
4351532154,clothing_store,art_studio,fabric_store,dressing_room,closet
4365598931,bedroom,home_office,living_room,hotel_room,dorm_room
4359327769,swimming_pool/indoor,nursery,childs_room,art_studio,jacuzzi/indoor
4373198641,museum/indoor,clothing_store,ice_floe,iceberg,art_gallery
4336729311,iceberg,ice_shelf,ice_floe,mountain_snowy,glacier
4430524154,forest/broadleaf,bamboo_forest,forest_path,tree_farm,rainforest
4347558681,childs_room,beauty_salon,hotel_room,playroom,swimming_pool/indoor
4373722473,islet,boathouse,marsh,temple/asia,lake/natural
4382046000,clean_room,shower,server_room,physics_laboratory,chemistry_lab
3560338315,martial_arts_gym,basketball_court/indoor,boardwalk,gymnasium/indoor,nursery
4356638126,museum/indoor,beauty_salon,bathroom,drugstore,gift_shop
4341571854,biology_laboratory,clean_room,beauty_salon,drugstore,engine_room
4383735023,ball_pit,fountain,water_park,wave,aquarium
4376058039,playroom,nursery,childs_room,kindergarden_classroom,gift_shop
4374330742,arena/performance,stage/indoor,museum/indoor,art_gallery,science_museum
4354720847,nursery,balcony/interior,childs_room,hospital_room,youth_hostel
4357576857,wave,ocean,beach,coast,volcano
4342800384,locker_room,jewelry_shop,football_field,gymnasium/indoor,science_museum
4347494007,server_room,archive,drugstore,pharmacy,clean_room
4356822494,burial_chamber,museum/indoor,nursery,sauna,clean_room
4349342427,yard,oast_house,tree_house,shed,hunting_lodge/outdoor
4365699714,clean_room,shoe_shop,drugstore,jewelry_shop,chemistry_lab
4378197238,boat_deck,playground,junkyard,desert/sand,boardwalk
4365948525,gas_station,phone_booth,playground,diner/outdoor,ticket_booth
4373238047,art_gallery,museum/indoor,home_theater,art_studio,art_school
4374449274,rope_bridge,bamboo_forest,forest/broadleaf,rainforest,botanical_garden
4379164592,iceberg,ice_shelf,glacier,igloo,crevasse
4380653098,forest/broadleaf,bamboo_forest,greenhouse/outdoor,botanical_garden,igloo
4368650629,museum/indoor,dressing_room,science_museum,natural_history_museum,gift_shop
4319525233,corridor,reception,airport_terminal,artists_loft,lobby
4316188329,ice_cream_parlor,bakery/shop,coffee_shop,iceberg,natural_history_museum
4367390511,gas_station,wind_farm,attic,industrial_area,mosque/outdoor
4353920098,bathroom,beauty_salon,office_cubicles,nursery,physics_laboratory
4346211560,rope_bridge,bridge,sky,viaduct,tower
4419706145,mountain_snowy,highway,mountain,glacier,valley
3378646502,porch,atrium/public,entrance_hall,server_room,bow_window/indoor
3527433527,dressing_room,nursery,museum/indoor,clean_room,shower
4384417259,beach_house,harbor,beach,ski_resort,volleyball_court/outdoor
4338183417,cafeteria,dining_hall,lobby,banquet_hall,conference_center
4369587174,jewelry_shop,beauty_salon,kindergarden_classroom,childs_room,art_studio
4376114391,candy_store,chemistry_lab,bakery/shop,biology_laboratory,florist_shop/indoor
4362535206,playroom,playground,jewelry_shop,nursery,orchard
4381496367,snowfield,ice_floe,tree_farm,forest/broadleaf,ice_shelf
4358951719,museum/indoor,science_museum,gift_shop,natural_history_museum,jewelry_shop
4361937990,desert/sand,valley,mountain,sky,beach
4326499452,hospital_room,operating_room,clean_room,hospital,ice_cream_parlor
4345291235,snowfield,tree_farm,hayfield,pasture,mountain_snowy
4318191187,childs_room,jewelry_shop,playroom,bakery/shop,gift_shop
4381997026,desert/sand,wheat_field,field_road,field/wild,bridge
4358184119,ice_cream_parlor,candy_store,bakery/shop,ball_pit,gift_shop
4329751300,booth/indoor,science_museum,airport_terminal,department_store,museum/indoor
4355845416,desert/sand,campsite,igloo,attic,junkyard
4363434125,bamboo_forest,forest/broadleaf,elevator_shaft,desert/vegetation,botanical_garden
4361556699,ice_floe,ice_shelf,igloo,crevasse,glacier
4361343198,booth/indoor,shopfront,childs_room,phone_booth,museum/indoor
4315846532,rope_bridge,ski_slope,glacier,playground,volleyball_court/outdoor
4378503473,ice_cream_parlor,car_interior,airplane_cabin,jewelry_shop,clean_room
4379953003,aqueduct,viaduct,arch,embassy,moat/water
4316219071,tree_farm,mountain_snowy,snowfield,forest/broadleaf,valley
4348001859,iceberg,ice_cream_parlor,bakery/shop,art_gallery,florist_shop/indoor
4382946173,bathroom,shower,nursery,clean_room,childs_room
4352786091,jewelry_shop,childs_room,nursery,natural_history_museum,museum/indoor
4367270960,art_gallery,beauty_salon,clean_room,chemistry_lab,museum/indoor
4366200649,drugstore,museum/indoor,pharmacy,booth/indoor,kindergarden_classroom
171861207,amusement_park,kindergarden_classroom,shoe_shop,carrousel,beer_garden
4315500950,ice_floe,childs_room,pond,sky,ocean
4384062406,jewelry_shop,office,museum/indoor,nursery,home_office
4367348962,ice_floe,igloo,iceberg,lake/natural,watering_hole
4375591384,pier,windmill,boardwalk,gas_station,wind_farm
3769484461,art_gallery,museum/indoor,clean_room,art_studio,science_museum
4368769963,viaduct,bridge,highway,aqueduct,desert_road
4314896432,shoe_shop,clothing_store,gift_shop,bakery/shop,flea_market/indoor
4376699044,bank_vault,greenhouse/outdoor,junkyard,cemetery,museum/indoor
4354922983,toyshop,arena/performance,shoe_shop,childs_room,gift_shop
4347624311,drugstore,pharmacy,ice_floe,snowfield,beauty_salon
4374452480,library/outdoor,office_building,hospital,aqueduct,hotel/outdoor
4333411179,playroom,kindergarden_classroom,recreation_room,jewelry_shop,bakery/shop
4319531213,chemistry_lab,biology_laboratory,jewelry_shop,gift_shop,bakery/shop
4374897658,elevator/door,locker_room,doorway/outdoor,art_gallery,barndoor
4364566364,atrium/public,shopping_mall/indoor,lobby,mezzanine,entrance_hall
4338141109,elevator_shaft,clean_room,construction_site,server_room,jail_cell
4366710983,shower,natural_history_museum,museum/indoor,nursery,science_museum
4339629526,aqueduct,viaduct,railroad_track,dam,bridge
4319766282,chemistry_lab,swimming_pool/indoor,biology_laboratory,discotheque,clean_room
4375594973,museum/indoor,natural_history_museum,desert/sand,art_gallery,archive
4356416016,coffee_shop,bathroom,beauty_salon,restaurant,cafeteria
4380915203,ice_shelf,desert/sand,ice_floe,ocean,coast
4378713777,ice_floe,iceberg,ice_shelf,mountain_snowy,underwater/ocean_deep
4383992309,street,crosswalk,plaza,downtown,bus_station/indoor
4379444155,booth/indoor,nursery,kindergarden_classroom,pharmacy,conference_center
4335199709,desert/vegetation,desert/sand,snowfield,badlands,tundra
4357834724,jewelry_shop,clothing_store,biology_laboratory,gift_shop,ice_shelf
4320502754,orchard,tree_farm,pasture,field/wild,forest/broadleaf
4420468160,bathroom,shower,beauty_salon,jewelry_shop,chemistry_lab
4336130161,sandbox,playground,yard,forest/broadleaf,raft
4379837299,bathroom,airplane_cabin,shower,chemistry_lab,science_museum
4354754235,clean_room,office,living_room,operating_room,office_cubicles
4372886325,playroom,ball_pit,childs_room,nursery,kindergarden_classroom
4385237020,childs_room,gift_shop,playroom,bakery/shop,candy_store
4343141562,jewelry_shop,museum/indoor,natural_history_museum,gift_shop,science_museum
4376081367,ball_pit,aquarium,childs_room,jewelry_shop,nursery
4380616916,pagoda,bullring,arch,mosque/outdoor,pier
4367487451,mountain_path,valley,mountain,pasture,tundra
4379091276,toyshop,pet_shop,amusement_park,mosque/outdoor,igloo
4321190903,field/wild,botanical_garden,vegetable_garden,florist_shop/indoor,orchard
4868128390,aquarium,field/wild,windmill,wind_farm,florist_shop/indoor
4379574262,gift_shop,underwater/ocean_deep,aquarium,science_museum,water_tower
4376244391,bow_window/indoor,doorway/outdoor,lobby,entrance_hall,artists_loft
4368501089,museum/indoor,department_store,lobby,clothing_store,entrance_hall
4380574642,butte,badlands,canyon,valley,mountain
4376555309,art_gallery,art_studio,museum/indoor,art_school,childs_room
4369336713,zen_garden,beach,playground,desert/sand,underwater/ocean_deep
4363821253,snowfield,ski_resort,picnic_area,ski_slope,ice_shelf
4382575478,toyshop,stage/indoor,chemistry_lab,discotheque,amusement_park
4384376003,ice_shelf,ice_floe,iceberg,clean_room,snowfield
4336316042,amusement_park,stage/indoor,sky,arena/performance,stage/outdoor
4379583150,booth/indoor,kindergarden_classroom,classroom,conference_center,hospital
4364607965,airplane_cabin,nursing_home,discotheque,archive,cemetery
4318991220,snowfield,ice_shelf,barn,ski_resort,farm
4356942326,ice_shelf,snowfield,ice_floe,wind_farm,tower
4383204668,museum/indoor,drugstore,gift_shop,beauty_salon,shower
4376102320,aquarium,pond,underwater/ocean_deep,watering_hole,science_museum
4326118704,wheat_field,botanical_garden,corn_field,aquarium,vegetable_garden
4338685620,parking_lot,desert/sand,desert_road,crosswalk,highway
4374606456,beach_house,mansion,inn/outdoor,house,cottage
4338241264,ice_shelf,desert/sand,iceberg,ice_floe,glacier
4350480748,childs_room,playroom,gift_shop,nursery,jewelry_shop
4369212348,museum/indoor,elevator/door,shower,clean_room,art_gallery
